"committer","commit_frequency","commit_time_category","avg_sentiment"
"2d9f555ec955cb97e3fdce3ccc25e126ae03bc82","regular","regular","0.00000000000000000000"
"2d9fb68b81ed97f18020f6d9ed2adb0988afb96e","regular","regular","0.00000000000000000000"
"2da29b43a520c2aaf6fd146e95816212988cf425","irregular","regular","0.00000000000000000000"
"2da29b43a520c2aaf6fd146e95816212988cf425","regular","regular","0.00000000000000000000"
"2da2e3c9e19161d0a4f764c9638300b3c64a7383","regular","regular","0.00000000000000000000"
"2da3040d60123650cde534a4aaaf79ba94c7ea1f","irregular","regular","0.00000000000000000000"
"2da3040d60123650cde534a4aaaf79ba94c7ea1f","regular","regular","0.000096918007365768559798"
"2da3279f21c13ea40dd353420a39ff5cadbfeef8","irregular","regular","-0.11111111111111111111"
"2da3279f21c13ea40dd353420a39ff5cadbfeef8","regular","regular","-0.09090909090909090909"
"2da3f989730269d2b81f9392e9ecc4794632c111","irregular","regular","0.00000000000000000000"
"2da3f989730269d2b81f9392e9ecc4794632c111","regular","regular","0.00000000000000000000"
"2da7182fdaaba82ee7804e24f0c6dfed7fc57ef1","irregular","regular","0.00000000000000000000"
"2da7182fdaaba82ee7804e24f0c6dfed7fc57ef1","regular","regular","0.00000000000000000000"
"2da7be211d892f8b5c19b1864862fcdceea57048","regular","regular","0.00000000000000000000"
"2da9b4a9ed00fd10c2dd6053aed03e27770c6c7a","irregular","regular","0.00000000000000000000"
"2da9b4a9ed00fd10c2dd6053aed03e27770c6c7a","regular","regular","0.00000000000000000000"
"2daa26efd27a89647914202fe430d82afca926a9","irregular","regular","0.00000000000000000000"
"2daa26efd27a89647914202fe430d82afca926a9","regular","regular","0.00000000000000000000"
"2dadd520748ee2ba1d97dca6eafe1b8cace9268b","regular","regular","-0.15217391304347826087"
"2dae6a8c3ba33008b27bdb6ba55a449cfb0ac0b9","irregular","regular","-0.06382978723404255319"
"2dae6a8c3ba33008b27bdb6ba55a449cfb0ac0b9","regular","regular","-0.08379888268156424581"
"2db19a0562e8c107eae2c95ed435695fa67cfb4a","irregular","regular","0.20000000000000000000"
"2db19a0562e8c107eae2c95ed435695fa67cfb4a","regular","regular","0.08571428571428571429"
"2db41ed7b2f7e5d8d3f942c10ed1b8accbcd1f29","irregular","regular","0.00000000000000000000"
"2db41ed7b2f7e5d8d3f942c10ed1b8accbcd1f29","regular","regular","0.00000000000000000000"
"2db444173c0daf58eb6bd9909a2ef0f85ce31104","regular","regular","0.00000000000000000000"
"2db5e233e5f18b7d21cd6cd2e7eb3dda276c99ab","irregular","regular","-0.04109589041095890411"
"2db5e233e5f18b7d21cd6cd2e7eb3dda276c99ab","regular","regular","-0.04331864904552129222"
"2dbb680c07e8381f868cad8b88b0e194ecc12115","regular","regular","0.00000000000000000000"
"2dbe250e3afca1b5747834a3e2691230d7b81c68","regular","regular","0.00000000000000000000"
"2dc16e81fdccc5b217f9d4610efbdd709820c13b","irregular","regular","-0.12500000000000000000"
"2dc16e81fdccc5b217f9d4610efbdd709820c13b","regular","regular","-0.26829268292682926829"
"2dc2517907a076fed668d08f4b2790a3771467db","irregular","regular","0.42857142857142857143"
"2dc2517907a076fed668d08f4b2790a3771467db","regular","regular","0.25806451612903225806"
"2dc426e52928df8303bad45adb147b31e65102dd","irregular","regular","0.00000000000000000000"
"2dc426e52928df8303bad45adb147b31e65102dd","regular","regular","0.00000000000000000000"
"2dc9c0c10eb37df123d7284fc52ee8ef68e991c2","irregular","regular","0.00000000000000000000"
"2dc9c0c10eb37df123d7284fc52ee8ef68e991c2","regular","regular","0.00000000000000000000"
"2dca217328e0b71de87bacc47ca20b2739018ba1","irregular","regular","0.00000000000000000000"
"2dca217328e0b71de87bacc47ca20b2739018ba1","regular","regular","0.00000000000000000000"
"2dcbcd2e615d553b796a93af36789ffe3f9b5340","irregular","regular","0.00000000000000000000"
"2dcbcd2e615d553b796a93af36789ffe3f9b5340","regular","regular","-0.06363636363636363636"
"2dcd02f7e531f3794c0b05ff6775740fdbedf8bd","irregular","regular","0.00000000000000000000"
"2dcd02f7e531f3794c0b05ff6775740fdbedf8bd","regular","regular","0.00000000000000000000"
"2dce0f5399a329b95a933e6f9f5568ed7a80b8cb","irregular","regular","0.00000000000000000000"
"2dce0f5399a329b95a933e6f9f5568ed7a80b8cb","regular","regular","0.00000000000000000000"
"2dce8632ba6e6a43cb54d4d4de292fdefbd35435","regular","regular","0.00000000000000000000"
"2dd10f696fd6f8f3c63c3a8ce06abacb19d836d6","regular","regular","0.00000000000000000000"
"2dd30de9a51d97ddcaa992fe0294bc69540965c1","regular","regular","0.00000000000000000000"
"2dd7d5582a36e702e3383018c685611cd8be0b77","regular","regular","0.00000000000000000000"
"2dda044dcbba56cd279ee3df97438d1abc58bd52","irregular","regular","0.00000000000000000000"
"2dda044dcbba56cd279ee3df97438d1abc58bd52","regular","regular","-0.25000000000000000000"
"2ddac04ee6baaf846edeee50d9316b6cc0665ce7","irregular","regular","-0.01339285714285714286"
"2ddac04ee6baaf846edeee50d9316b6cc0665ce7","regular","regular","-0.06561922365988909427"
"2ddd39fb6abce0d55fd693bd305092cbcf19f341","regular","regular","0.00000000000000000000"
"2de0728c9a9facf8a5069675a28e702f32dd67ac","regular","regular","0.00000000000000000000"
"2de3b078107eb621ec3d6ec1d0d5287cc9a36fc7","regular","regular","0.00000000000000000000"
"2de4218f2bf8ac358fffa01a4672fa381e245ea7","irregular","regular","-0.06666666666666666667"
"2de4218f2bf8ac358fffa01a4672fa381e245ea7","regular","regular","0.00000000000000000000"
"2de6c50a1045371c4aa6a7df1fe22d193fc6622f","irregular","regular","0.00000000000000000000"
"2de6c50a1045371c4aa6a7df1fe22d193fc6622f","regular","regular","-0.10000000000000000000"
"2de7f8ca818d409118cd6a79602efc63de2fd2d9","irregular","regular","-0.50000000000000000000"
"2de7f8ca818d409118cd6a79602efc63de2fd2d9","regular","regular","0.00000000000000000000"
"2dec50b714db321da2921810d40b065cce997812","regular","regular","-1.00000000000000000000"
"2decbd7cb7d024dcaf91355277dc9b4faaee728c","regular","regular","0.00000000000000000000"
"2defd3fdafe0294fc2f3703d7c7de7836e3db5cd","regular","regular","0.00000000000000000000"
"2df5195b8d764316cfac1702e9476a3aad2a5a41","irregular","regular","0.00000000000000000000"
"2df5195b8d764316cfac1702e9476a3aad2a5a41","regular","regular","0.10810810810810810811"
"2df58f67adc87592383490c83a2e91973dd99edb","irregular","regular","-0.03448275862068965517"
"2df58f67adc87592383490c83a2e91973dd99edb","regular","regular","-0.04980842911877394636"
"2df64d98227a9a61f2a9d81c89422aa5dcef9d80","irregular","regular","0.00000000000000000000"
"2df64d98227a9a61f2a9d81c89422aa5dcef9d80","regular","regular","0.00557880055788005579"
"2dfc0eed5d9f96133e92e59618c07f19ea5ef338","irregular","regular","-0.02247191011235955056"
"2dfc0eed5d9f96133e92e59618c07f19ea5ef338","regular","regular","-0.00387697079348668907"
"2dfc1de0abd3d6a24fe4b80d3d4a14d9b1a3a822","irregular","regular","0.00000000000000000000"
"2dfc1de0abd3d6a24fe4b80d3d4a14d9b1a3a822","regular","regular","0.00000000000000000000"
"2dfcf340f8d7965080c6bb982c9ef0d60963e454","irregular","regular","0.00000000000000000000"
"2dfcf340f8d7965080c6bb982c9ef0d60963e454","regular","regular","-0.08333333333333333333"
"2dfd4e5e9e970d98105dd7f6def5b067179118b3","irregular","regular","0.00000000000000000000"
"2dfd4e5e9e970d98105dd7f6def5b067179118b3","regular","regular","-0.05150214592274678112"
"2dfdb22821bd5551de3c249df942f04d512951ef","regular","regular","0.00000000000000000000"
"2dfdbe3ff8eb69f3b0bc9e6a61e3879998919291","regular","regular","0.00000000000000000000"
"2dfe1dd70ecbd3bb52237b9db0073674d9604db6","irregular","regular","-0.01646090534979423868"
"2dfe1dd70ecbd3bb52237b9db0073674d9604db6","regular","regular","-0.04142857142857142857"
"2e0025aa1b2ce1f3f1a756b7dd4e52198a3abbcf","regular","regular","0.00000000000000000000"
"2e00cf2f7d437614bc43c78d8859885c2deca6b9","regular","regular","0.00000000000000000000"
"2e01bfdf1e9902b3d57debe2949d17f7fb30684c","regular","regular","0.00000000000000000000"
"2e0636b17d513aaedcb95cf84f3e72495a7c69fe","irregular","regular","0.00000000000000000000"
"2e0636b17d513aaedcb95cf84f3e72495a7c69fe","regular","regular","-0.07563025210084033613"
"2e076bd8317d88f2d296248181f2b9d82bc93d66","regular","regular","0.00000000000000000000"
"2e0911f5b61ea69cad6cbca7627c0585a35bbaf3","regular","regular","0.00000000000000000000"
"2e0b60f3571f92fb27a9356fa98468b5fad6492e","regular","regular","0.00000000000000000000"
"2e1029b410c6ae1335f2066f7a0883954a77b9ef","irregular","regular","0.00625000000000000000"
"2e1029b410c6ae1335f2066f7a0883954a77b9ef","regular","regular","-0.01266294227188081937"
"2e13ecf86f495a5820519e7868985dc250798c78","regular","regular","0.00000000000000000000"
"2e1530306df9257a85fa4fa5ea29454ccc7ff1d6","regular","regular","0.00000000000000000000"
"2e193274a1d168713239986da928204a68f51dba","irregular","regular","0.00000000000000000000"
"2e193274a1d168713239986da928204a68f51dba","regular","regular","-0.15384615384615384615"
"2e1c2b883a98c04eacb93796f53b5de31d8064f9","irregular","regular","0.00000000000000000000"
"2e1c2b883a98c04eacb93796f53b5de31d8064f9","regular","regular","0.00000000000000000000"
"2e1c6945ea51f68eeb789a37dfc8b6a3862f12e3","irregular","regular","0.00000000000000000000"
"2e1c6945ea51f68eeb789a37dfc8b6a3862f12e3","regular","regular","0.00000000000000000000"
"2e1c9903772bbfce9a10bc0a4f033d5171097fbe","irregular","regular","0.05263157894736842105"
"2e1c9903772bbfce9a10bc0a4f033d5171097fbe","regular","regular","0.10059171597633136095"
"2e1dda9b5f67ceb5f2d2e12ce19863802557210d","irregular","regular","0.05555555555555555556"
"2e1dda9b5f67ceb5f2d2e12ce19863802557210d","regular","regular","0.01470588235294117647"
"2e21cc06305d5a0c0e37ad3d9b84aed38f3f74f3","regular","regular","-0.50000000000000000000"
"2e24dc00d124bf1e160d02d993529f1384d7c839","irregular","regular","0.08333333333333333333"
"2e24dc00d124bf1e160d02d993529f1384d7c839","regular","regular","0.00000000000000000000"
"2e2b72c1a736c0c2b91cecf6684c9cacb756885c","regular","regular","-1.00000000000000000000"
"2e2bcec3c811323af30c50d89d1d87d53763b47e","irregular","regular","0.00000000000000000000"
"2e2bcec3c811323af30c50d89d1d87d53763b47e","regular","regular","-0.13888888888888888889"
"2e2d44e96bc50be5115ca4f7c5abe5e581145089","irregular","regular","0.00000000000000000000"
"2e2d44e96bc50be5115ca4f7c5abe5e581145089","regular","regular","0.00000000000000000000"
"2e2e076df75cccbb44fcd2154108b410180a51e3","regular","regular","0.00000000000000000000"
"2e317c46e4db11bb863d37e98048e0d15cadcca3","regular","regular","0.00000000000000000000"
"2e330a3d08586ea4f24ff7443fed6de8c49d41f6","irregular","regular","0.00000000000000000000"
"2e330a3d08586ea4f24ff7443fed6de8c49d41f6","regular","regular","0.00000000000000000000"
"2e3b198055d30bb4f0967e146167d8bfe306c89a","regular","regular","0.00000000000000000000"
"2e3cf991513645665abc8a55d690a82dd30565fd","regular","regular","1.00000000000000000000"
"2e3d0f033792ebcf505fe9393af76258e57bab98","irregular","regular","-0.12500000000000000000"
"2e3d0f033792ebcf505fe9393af76258e57bab98","regular","regular","0.00000000000000000000"
"2e3f69bb66eb6588563f903f302d87c4c930b748","regular","regular","0.00000000000000000000"
"2e408107e1c680670ea6796ea83a66ab5eb82d9a","regular","regular","0.00000000000000000000"
"2e40e7b7ae7af69f507b8836924d188fbfd8accd","irregular","regular","-0.11111111111111111111"
"2e40e7b7ae7af69f507b8836924d188fbfd8accd","regular","regular","-0.15503875968992248062"
"2e418e2d15e88c97639a15ea9c5e91912f36bbfe","regular","regular","0.00000000000000000000"
"2e41a7f362e4cf690cd91d41731fb89e611b8e68","irregular","regular","0.00000000000000000000"
"2e41a7f362e4cf690cd91d41731fb89e611b8e68","regular","regular","0.00000000000000000000"
"2e43183a88cce202c76a54e086e1e03ae7576f59","regular","regular","0.00000000000000000000"
"2e448e0907729e1b0d49d7535ff130fef412ae03","irregular","regular","-0.16666666666666666667"
"2e448e0907729e1b0d49d7535ff130fef412ae03","regular","regular","-0.12837837837837837838"
"2e45292920f9ad8bfcbdd933bbc3531a216c3c82","irregular","regular","-1.00000000000000000000"
"2e45292920f9ad8bfcbdd933bbc3531a216c3c82","regular","regular","-0.11111111111111111111"
"2e45639069fd840cd9dc4b28dac9816473e3389d","regular","regular","0.00000000000000000000"
"2e4b5d727cc43443845def231d493132d936fd37","irregular","regular","-0.02380952380952380952"
"2e4b5d727cc43443845def231d493132d936fd37","regular","regular","-0.17656250000000000000"
"2e4bdcdc798b1dd6cba1184d4f2a7a81e2860d04","regular","regular","0.00000000000000000000"
"2e4c5bb6ae42243003243c013340bebf3f79563d","regular","regular","0.00000000000000000000"
"2e4f1be395441040bfb9832e5c192bfe274189a3","irregular","regular","0.00000000000000000000"
"2e4f1be395441040bfb9832e5c192bfe274189a3","regular","regular","-0.44444444444444444444"
"2e4f94edc8c5b14a045ee76945a550e15e992f72","irregular","regular","0.05882352941176470588"
"2e4f94edc8c5b14a045ee76945a550e15e992f72","regular","regular","0.00000000000000000000"
"2e50ab602dcb2c2becb5d8c5eeaafcb950d1ab0b","irregular","regular","0.00000000000000000000"
"2e50ab602dcb2c2becb5d8c5eeaafcb950d1ab0b","regular","regular","-0.04669811320754716981"
"2e53df68a532b2bf753907162d0e60f73e57607f","regular","regular","0.00000000000000000000"
"2e53e768b74561a3e8753277ec8b7f6b44244c75","irregular","regular","0.00000000000000000000"
"2e53e768b74561a3e8753277ec8b7f6b44244c75","regular","regular","1.00000000000000000000"
"2e59edc756683725f2f6ce09709b04232012d8e4","irregular","regular","0.00000000000000000000"
"2e59edc756683725f2f6ce09709b04232012d8e4","regular","regular","-0.35483870967741935484"
"2e5b423cf426708665bec0a3a7efbfdcdf967150","irregular","regular","-0.28571428571428571429"
"2e5b423cf426708665bec0a3a7efbfdcdf967150","regular","regular","-0.13829787234042553191"
"2e5cda93d5c87f44cb09f4e7a430473ac04634df","irregular","regular","-0.18181818181818181818"
"2e5cda93d5c87f44cb09f4e7a430473ac04634df","regular","regular","-0.07823960880195599022"
"2e5dd33739b26cbb93f216497e0ba7aec0765395","regular","regular","-0.28571428571428571429"
"2e5ebcb23fa8cd410560233e74ffb0257160f692","irregular","regular","0.00000000000000000000"
"2e5ebcb23fa8cd410560233e74ffb0257160f692","regular","regular","0.01839080459770114943"
"2e6223543c67474a56e7ea90d6cbc483ed35b0de","regular","regular","-1.00000000000000000000"
"2e623969dc6d65668723e9ea1a2bf3253be9ec7a","irregular","regular","0.00000000000000000000"
"2e623969dc6d65668723e9ea1a2bf3253be9ec7a","regular","regular","0.00000000000000000000"
"2e63232c267eb0fc093f97a965747bc6ae7973de","regular","regular","-0.25000000000000000000"
"2e6330ceb7c1abeafbbcfd17754e3ab0cc883362","regular","regular","0.00000000000000000000"
"2e677c246cd3b830110c03df5a9c586578e91f9e","irregular","regular","-0.28571428571428571429"
"2e677c246cd3b830110c03df5a9c586578e91f9e","regular","regular","-0.12345679012345679012"
"2e6ee66696b23561dbed76f28a5fbd556bda3083","regular","regular","0.00000000000000000000"
"2e70321218651813c21cb84db552cab261eac5b7","regular","regular","0.00000000000000000000"
"2e720d2c13e0cc0f835f0fdd9cc82ece2bb17938","irregular","regular","0.00000000000000000000"
"2e720d2c13e0cc0f835f0fdd9cc82ece2bb17938","regular","regular","0.00000000000000000000"
"2e75a77f58cec396fa309d51033f37e3e7643d6f","irregular","regular","0.09677419354838709677"
"2e75a77f58cec396fa309d51033f37e3e7643d6f","regular","regular","0.00000000000000000000"
"2e75ad74afc95ff70d86c056f5be020e9183e4c8","irregular","regular","0.00000000000000000000"
"2e75ad74afc95ff70d86c056f5be020e9183e4c8","regular","regular","0.00000000000000000000"
"2e7884fba56245b28fb0861e68ef27f1c9b05010","regular","regular","0.00000000000000000000"
"2e796c40664bee649bd8f91de706a4ef0a4e8caf","irregular","regular","-0.12500000000000000000"
"2e796c40664bee649bd8f91de706a4ef0a4e8caf","regular","regular","-0.08915906788247213779"
"2e7a54e83331762ad3ce41f6a370e87a071b5fde","regular","regular","0.00000000000000000000"
"2e7db703bbc5f6a61a27ca753d825adaa04c46e1","regular","regular","0.00000000000000000000"
"2e7fbb5f00194cfb0ae8c28b7b4bfe58c84f74a9","regular","regular","0.00000000000000000000"
"2e82046247a7b04081c95dab7240e4a838d8de90","irregular","regular","0.21818181818181818182"
"2e82046247a7b04081c95dab7240e4a838d8de90","regular","regular","0.14802149487054225696"
"2e85fbc78276e477c232cd9254e465ed4109df25","regular","regular","0.00000000000000000000"
"2e86803588e12adc8f6ae8dfbb6d8c2f0be8116d","irregular","regular","-0.16666666666666666667"
"2e86803588e12adc8f6ae8dfbb6d8c2f0be8116d","regular","regular","-0.08888888888888888889"
"2e8cd32be8461d04260b128520737335e39a2b79","regular","regular","0.00000000000000000000"
"2e8d2c5e3e7f6ece24ec23b01cda0f204999f0f9","regular","regular","0.00000000000000000000"
"2e8d59d9ed83ca7e071ff95f7199ccc3b8f599ac","regular","regular","0.00000000000000000000"
"2e8f3c96a77d1197e366fa1bef98c2d34af81978","regular","regular","0.00000000000000000000"
"2e923ca833b0ff204bad467c7d57d503197fb87a","regular","regular","1.00000000000000000000"
"2e94b76a0c541802d4c63682a96de2466f523526","regular","regular","0.00000000000000000000"
"2e94b8e9fb8c2f593b7be6ab15562e2818bb51d4","irregular","regular","-0.09090909090909090909"
"2e94b8e9fb8c2f593b7be6ab15562e2818bb51d4","regular","regular","-0.07500000000000000000"
"2e9c0842fff5675dbbcc12f0256994523518c00f","irregular","regular","0.00000000000000000000"
"2e9c0842fff5675dbbcc12f0256994523518c00f","regular","regular","-0.00252525252525252525"
"2e9e182d27c68afd306d982c52bf1da43cb802d6","irregular","regular","0.00000000000000000000"
"2e9e182d27c68afd306d982c52bf1da43cb802d6","regular","regular","0.00000000000000000000"
"2ea104646a15a44e604460e97532cfcd87e802b5","irregular","regular","0.00000000000000000000"
"2ea104646a15a44e604460e97532cfcd87e802b5","regular","regular","0.00000000000000000000"
"2ea18d045dde24cdea2aeb3cc3754847142f466b","irregular","regular","0.00000000000000000000"
"2ea18d045dde24cdea2aeb3cc3754847142f466b","regular","regular","-0.13043478260869565217"
"2ea2cd04eb979a2b8490ad3b7cbf283f7a4b93ec","irregular","regular","0.00000000000000000000"
"2ea2cd04eb979a2b8490ad3b7cbf283f7a4b93ec","regular","regular","-0.05882352941176470588"
"2ea4d01a4455c0f4cb8305d926f5be4f12b1d1a8","regular","regular","0.00000000000000000000"
"2ea8c81f5e24a0100fb404078c8e087db0100f9a","regular","regular","-1.00000000000000000000"
"2ea97f650d14f4f2db0dfbf38dad1c16c69bb091","irregular","regular","0.00000000000000000000"
"2ea97f650d14f4f2db0dfbf38dad1c16c69bb091","regular","regular","0.50000000000000000000"
"2eabfe0ed9fb97f971becfee4b0f12cd99b9df2f","irregular","regular","0.00000000000000000000"
"2eabfe0ed9fb97f971becfee4b0f12cd99b9df2f","regular","regular","0.00000000000000000000"
"2eaf41acbff1014591bb9845d72abc8e6274c6f3","regular","regular","0.00000000000000000000"
"2eb07de782d241b486102c06f1722376eddae88d","irregular","regular","-0.50000000000000000000"
"2eb07de782d241b486102c06f1722376eddae88d","regular","regular","-0.25000000000000000000"
"2eb0e26dd258752c086716569d797d02a72c98c4","regular","regular","0.00000000000000000000"
"2eb0f992d7ffbbe26833cdff707347fcd070dff7","irregular","regular","0.00000000000000000000"
"2eb0f992d7ffbbe26833cdff707347fcd070dff7","regular","regular","0.00306748466257668712"
"2eb46113f47500fc978d82b577c63d60fe768083","regular","regular","0.00000000000000000000"
"2eb4cdd0bc4058dc362fdefb8a35fa96ba94a82b","regular","regular","0.00000000000000000000"
"2eb7260e9fbe277d3f9f2d745465ebb182bcb2fc","regular","regular","0.00000000000000000000"
"2ec10a1e83aace93838d7e7374654ffb36d31649","irregular","regular","0.00000000000000000000"
"2ec10a1e83aace93838d7e7374654ffb36d31649","regular","regular","-0.05882352941176470588"
"2ec34805c6ed2da917eff7bad4926e503cde2980","irregular","regular","-0.16666666666666666667"
"2ec34805c6ed2da917eff7bad4926e503cde2980","regular","regular","-0.11214953271028037383"
"2ec90f853bb3f3fa4a6239d59428564dce4b891c","irregular","regular","0.00000000000000000000"
"2ec90f853bb3f3fa4a6239d59428564dce4b891c","regular","regular","-0.06451612903225806452"
"2eca82409895ed96765dbc14945fc617048f663c","irregular","regular","0.00000000000000000000"
"2eca82409895ed96765dbc14945fc617048f663c","regular","regular","-0.25000000000000000000"
"2ed2f97b906739587ba17c955762f114a07c2e73","irregular","regular","0.00000000000000000000"
"2ed2f97b906739587ba17c955762f114a07c2e73","regular","regular","0.00000000000000000000"
"2ed59407bf567235608796f749df42db03832504","regular","regular","0.50000000000000000000"
"2edbba12c13dd117bf6c615c7333330c290024c0","regular","regular","-1.00000000000000000000"
"2ede7d50430ff4e04cc5149860aee99a93512268","irregular","regular","0.33333333333333333333"
"2ede7d50430ff4e04cc5149860aee99a93512268","regular","regular","0.08333333333333333333"
"2ee01125be5f58ec45e8961e3431d06e2d95ec26","irregular","regular","0.00000000000000000000"
"2ee01125be5f58ec45e8961e3431d06e2d95ec26","regular","regular","0.00000000000000000000"
"2ee0132aa722d00ec148c9bbb43771957d906792","irregular","regular","0.00000000000000000000"
"2ee0132aa722d00ec148c9bbb43771957d906792","regular","regular","-0.25000000000000000000"
"2ee615bc0cdd69da40947acfaa6b8a5dc07319c6","regular","regular","0.00000000000000000000"
"2ee88c0e51d0d688fd11c601fbd0124d86aa3d78","irregular","regular","0.00000000000000000000"
"2ee88c0e51d0d688fd11c601fbd0124d86aa3d78","regular","regular","0.00000000000000000000"
"2eea0d9e1f1ee85afaa4c45bc62b475a230acdde","irregular","regular","0.00000000000000000000"
"2eea0d9e1f1ee85afaa4c45bc62b475a230acdde","regular","regular","0.01190476190476190476"
"2eeac64ee4007e0418f16e0f5cc0039222d1f42e","irregular","regular","-0.10000000000000000000"
"2eeac64ee4007e0418f16e0f5cc0039222d1f42e","regular","regular","-0.05263157894736842105"
"2eecb3f39fdd50dd20e9311ea8bc64fbfcc1bc5f","irregular","regular","0.00000000000000000000"
"2eecb3f39fdd50dd20e9311ea8bc64fbfcc1bc5f","regular","regular","-0.14814814814814814815"
"2eef71271f205d75c26709445cac5287ea7b6611","irregular","regular","0.00000000000000000000"
"2eef71271f205d75c26709445cac5287ea7b6611","regular","regular","-0.16666666666666666667"
"2eefef3d5d7700325adb14fa3676164fee1694b1","irregular","regular","0.33333333333333333333"
"2eefef3d5d7700325adb14fa3676164fee1694b1","regular","regular","0.00000000000000000000"
"2ef0bd00da9ed9d14f455fec204c2e9655ab7c1a","regular","regular","0.00000000000000000000"
"2ef2c767c1529e12616415b7f01f57d1781ca643","irregular","regular","0.00000000000000000000"
"2ef2c767c1529e12616415b7f01f57d1781ca643","regular","regular","0.00000000000000000000"
"2ef30fd012d27927ef670f480d7c75a8106c2d5b","irregular","regular","0.00000000000000000000"
"2ef30fd012d27927ef670f480d7c75a8106c2d5b","regular","regular","0.00000000000000000000"
"2ef7f33508ad33c01d63f753e175a015b9f7829a","regular","regular","0.00000000000000000000"
"2ef91ab2504c16a8b446f981baaecfc72e62580a","regular","regular","0.00000000000000000000"
"2efa89b58b62a9eb7f9ac543a29a5e7eacab8fda","regular","regular","0.00000000000000000000"
"2efc8d664be6280832ce7108eebf86e12da24672","regular","regular","0.00000000000000000000"
"2effa5152f86ed62a3fa10e95537f47c580bec6e","irregular","regular","0.02597402597402597403"
"2effa5152f86ed62a3fa10e95537f47c580bec6e","regular","regular","-0.04028436018957345972"
"2f063eeef5683e491907514b2f5330e00e10849d","irregular","regular","0.00000000000000000000"
"2f063eeef5683e491907514b2f5330e00e10849d","regular","regular","0.00000000000000000000"
"2f07343a65219b175dc54ccf199a6d38403e080f","regular","regular","0.00000000000000000000"
"2f0f132ac6902052cdaa45c90ad81b49a4e0c327","irregular","regular","0.00000000000000000000"
"2f0f132ac6902052cdaa45c90ad81b49a4e0c327","regular","regular","-0.12500000000000000000"
"2f114d2ea14075a61d338d9cab3eded2034ea337","irregular","regular","0.00000000000000000000"
"2f114d2ea14075a61d338d9cab3eded2034ea337","regular","regular","0.00000000000000000000"
"2f181f9dc0b606d2f849d825ef787348042acc56","regular","regular","0.00000000000000000000"
"2f1d17f7c6a16832da68d6470a287fdcfd8fe8e2","irregular","regular","-0.01063829787234042553"
"2f1d17f7c6a16832da68d6470a287fdcfd8fe8e2","regular","regular","-0.00724637681159420290"
"2f1d68e8ed9f14ce436b1602345c456716f6ee18","irregular","regular","0.00000000000000000000"
"2f1d68e8ed9f14ce436b1602345c456716f6ee18","regular","regular","0.00000000000000000000"
"2f1ea2f9dfe8e3a8fe8fa6870dab957bd3508e9b","irregular","regular","-0.66666666666666666667"
"2f1ea2f9dfe8e3a8fe8fa6870dab957bd3508e9b","regular","regular","-0.15384615384615384615"
"2f1f17986090e1c5c49e5f492554a33b5e8d15f4","irregular","regular","0.00000000000000000000"
"2f1f17986090e1c5c49e5f492554a33b5e8d15f4","regular","regular","0.00000000000000000000"
"2f1fa6c5d30ba2532c92df78aa9a63b2309ab22e","irregular","regular","0.12500000000000000000"
"2f1fa6c5d30ba2532c92df78aa9a63b2309ab22e","regular","regular","-0.02197802197802197802"
"2f20f7a73fb0b5c2b18dda4de51c5e108b753048","regular","regular","0.00000000000000000000"
"2f2426fa45746340c5e1ada3257022947c626996","irregular","regular","0.00000000000000000000"
"2f2426fa45746340c5e1ada3257022947c626996","regular","regular","-0.12068965517241379310"
"2f2673ebd84646aa70b906532f46ae6b72944720","irregular","regular","-0.04347826086956521739"
"2f2673ebd84646aa70b906532f46ae6b72944720","regular","regular","-0.03165892781764457577"
"2f267a0341f93a9c92c3c6bad2f3aafb74df5b48","irregular","regular","0.00000000000000000000"
"2f267a0341f93a9c92c3c6bad2f3aafb74df5b48","regular","regular","0.25000000000000000000"
"2f2bc3922feac1386d4fbed266a89e86529eb02e","regular","regular","0.50000000000000000000"
"2f3061f5483b85be230c29c01ed1d93616e22164","irregular","regular","0.00000000000000000000"
"2f3061f5483b85be230c29c01ed1d93616e22164","regular","regular","0.00000000000000000000"
"2f31ec08d4b4302ee3fcc8f3bc62d8afcafb0644","regular","regular","0.00000000000000000000"
"2f327de68894b9406b3962d48c031301ede34626","regular","regular","0.00000000000000000000"
"2f32d70dc99c9b8679107fa4a9b55309d28f4694","irregular","regular","0.00000000000000000000"
"2f32d70dc99c9b8679107fa4a9b55309d28f4694","regular","regular","0.00000000000000000000"
"2f3534df3f77fa681275adc7b0755bb9f5452aa8","regular","regular","0.00000000000000000000"
"2f3538ad3089093dcbf121b040da31d0023e83e7","irregular","regular","0.00000000000000000000"
"2f3538ad3089093dcbf121b040da31d0023e83e7","regular","regular","0.00000000000000000000"
"2f358ff2064dc7c7992386fe5e95b6b92eac2970","irregular","regular","0.00000000000000000000"
"2f358ff2064dc7c7992386fe5e95b6b92eac2970","regular","regular","0.00000000000000000000"
"2f35bc37c06d75cb3c85ac6ab14a6dd53a85a64d","regular","regular","0.00000000000000000000"
"2f35ee771243a63a8b303291561b57120d969187","regular","regular","0.00000000000000000000"
"2f39088ebcf87d368fb68f96bdd294a41365a707","irregular","regular","0.00000000000000000000"
"2f39088ebcf87d368fb68f96bdd294a41365a707","regular","regular","0.00000000000000000000"
"2f39cfe9f1b0069b217bbb1a66198bffeb2c2952","regular","regular","0.00000000000000000000"
"2f3a0971bfdebe775e0530dc3a43b8b56f680b4a","regular","regular","0.00000000000000000000"
